Ticker,Filing Date,Actual Purchase Date,Purchase Price,Sell Date,Sell Price,Return on Investment
 FFBC,2020-01-03 11:54:00,2020-01-03,25.5,2020-01-06,25.350000381469727,-0.00588233798157935
 FFBC,2020-01-03 11:52:26,2020-01-03,25.5,2020-01-06,25.350000381469727,-0.00588233798157935
 FFBC,2020-01-03 11:51:02,2020-01-03,25.5,2020-01-06,25.350000381469727,-0.00588233798157935
 FFBC,2020-01-03 11:46:11,2020-01-03,25.5,2020-01-06,25.350000381469727,-0.00588233798157935
 FFBC,2020-01-03 11:44:16,2020-01-03,25.5,2020-01-06,25.350000381469727,-0.00588233798157935
 RGCO,2020-01-03 11:42:19,2020-01-03,27.959999084472656,2020-01-06,28.030000686645508,0.0025036339222101888
 FFBC,2020-01-03 11:40:02,2020-01-03,25.5,2020-01-06,25.350000381469727,-0.00588233798157935
 TPL,2020-01-03 11:27:38,2020-01-03,266.3999938964844,2020-01-06,266.6666564941406,0.0010009857498715546
 UUUU,2020-01-03 11:26:05,2020-01-03,1.899999976158142,2020-01-06,1.8799999952316284,-0.0105263058828844
 RGCO,2020-01-03 11:10:08,2020-01-03,27.959999084472656,2020-01-06,28.030000686645508,0.0025036339222101888
 YORW,2020-01-03 11:09:16,2020-01-03,44.95000076293945,2020-01-06,44.810001373291016,-0.0031145581150660343
 KFS,2020-01-03 09:30:50,2020-01-03,1.8300000429153442,2020-01-06,1.7999999523162842,-0.01639349174619001
 MPB,2020-01-03 09:24:44,2020-01-03,28.5,2020-01-06,28.700000762939453,0.007017570629454495
 ARDX,2020-01-02 20:22:03,2020-01-03,7.340000152587891,2020-01-06,7.510000228881836,0.023160772855571096
 BKGM,2020-01-02 20:17:25,2020-01-03,5575.0,2020-01-06,5575.0,0.0
 BKGM,2020-01-02 19:17:34,2020-01-03,5575.0,2020-01-06,5575.0,0.0
 BKGM,2020-01-02 19:14:54,2020-01-03,5575.0,2020-01-06,5575.0,0.0
 BKGM,2020-01-02 19:11:59,2020-01-03,5575.0,2020-01-06,5575.0,0.0
 BKGM,2020-01-02 19:09:37,2020-01-03,5575.0,2020-01-06,5575.0,0.0
 BKGM,2020-01-02 18:59:56,2020-01-03,5575.0,2020-01-06,5575.0,0.0
 STLY,2020-01-02 18:24:27,2020-01-03,6.599999904632568,2020-01-06,6.599999904632568,0.0
 PRK,2020-01-02 17:29:29,2020-01-03,102.4800033569336,2020-01-06,102.12000274658203,-0.0035128864028008988
 PRK,2020-01-02 17:27:40,2020-01-03,102.4800033569336,2020-01-06,102.12000274658203,-0.0035128864028008988
 CRMD,2020-01-02 17:24:11,2020-01-03,7.179999828338623,2020-01-06,6.96999979019165,-0.029247916875725675
 IFF,2020-01-02 17:16:41,2020-01-03,126.30999755859375,2020-01-06,125.5199966430664,-0.006254460698258437
 OCUL,2020-01-02 17:15:15,2020-01-03,4.039999961853027,2020-01-06,4.519999980926514,0.11881188703113865
 ARTW,2020-01-02 16:29:59,2020-01-03,1.7999999523162842,2020-01-06,1.7899999618530273,-0.005555550404536735
 MIST,2020-01-02 16:26:54,2020-01-03,15.890000343322754,2020-01-06,17.0,0.06985523176175931
 AAT,2020-01-02 16:15:22,2020-01-03,45.15999984741211,2020-01-06,46.220001220703125,0.02347212969159828
 EPD,2020-01-02 16:09:13,2020-01-03,28.25,2020-01-06,28.700000762939453,0.015929230546529314
 MPB,2020-01-02 15:46:42,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 MPB,2020-01-02 15:24:58,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 PFHO,2020-01-02 15:05:03,2020-01-02,1.284999966621399,2020-01-06,20.479999542236328,14.937743248417044
 MPB,2020-01-02 15:03:35,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 MPB,2020-01-02 14:59:15,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 MPB,2020-01-02 14:45:45,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 MPB,2020-01-02 14:44:04,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 TMRC,2020-01-02 14:40:33,2020-01-02,1.0199999809265137,2020-01-06,1.090000033378601,0.06862750368730701
 TMRC,2020-01-02 14:38:37,2020-01-02,1.0199999809265137,2020-01-06,1.090000033378601,0.06862750368730701
 FRAF,2020-01-02 14:30:42,2020-01-02,38.70000076293945,2020-01-06,38.56999969482422,-0.003359200660267898
 FRAF,2020-01-02 14:28:58,2020-01-02,38.70000076293945,2020-01-06,38.56999969482422,-0.003359200660267898
 FRAF,2020-01-02 14:27:10,2020-01-02,38.70000076293945,2020-01-06,38.56999969482422,-0.003359200660267898
 FRAF,2020-01-02 14:25:00,2020-01-02,38.70000076293945,2020-01-06,38.56999969482422,-0.003359200660267898
 CYTK,2020-01-02 14:22:12,2020-01-02,10.550000190734863,2020-01-06,11.180000305175781,0.05971564957829969
 MPB,2020-01-02 14:17:40,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 MPB,2020-01-02 13:54:09,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 MPB,2020-01-02 13:53:06,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 MPB,2020-01-02 13:52:28,2020-01-02,28.469999313354492,2020-01-06,28.700000762939453,0.008078730422626796
 DRI,2020-01-02 13:16:00,2020-01-02,112.26000213623047,2020-01-06,113.12000274658203,0.007660792748853943
 INOD,2020-01-02 12:30:52,2020-01-02,1.2200000286102295,2020-01-06,1.2200000286102295,0.0
 INVH,2020-01-14 18:13:09,2020-01-15,29.950000762939453,2020-01-21,30.90999984741211,0.03205339098557127
 PHX,2020-01-14 18:05:16,2020-01-15,9.430000305175781,2020-01-21,8.520000457763672,-0.09650051091860981
 TAYD,2020-01-14 16:58:00,2020-01-15,12.149999618530273,2020-01-21,12.289999961853027,0.011522662363646154
 SMPL,2020-01-14 16:48:34,2020-01-15,24.75,2020-01-21,25.110000610351562,0.014545479206123738
 SMPL,2020-01-14 16:47:41,2020-01-15,24.75,2020-01-21,25.110000610351562,0.014545479206123738
 UTGN,2020-01-14 15:47:27,2020-01-14,35.29999923706055,2020-01-17,35.29999923706055,0.0
 RVP,2020-01-14 11:53:24,2020-01-14,1.5700000524520874,2020-01-17,1.600000023841858,0.019108261393313574
 TPL,2020-01-14 11:51:53,2020-01-14,266.48333740234375,2020-01-17,264.28668212890625,-0.008243124297565105
 ANIX,2020-01-14 10:47:03,2020-01-14,3.319999933242798,2020-01-17,3.4800000190734863,0.04819279790599543
 VUZI,2020-01-14 10:07:19,2020-01-14,1.7799999713897705,2020-01-17,1.9500000476837158,0.09550566237437316
 OPK,2020-01-14 06:07:32,2020-01-14,1.4500000476837158,2020-01-17,1.559999942779541,0.07586199412306444
 GERN,2020-01-13 21:10:35,2020-01-14,1.3600000143051147,2020-01-17,1.409999966621399,0.03676467043408923
 MIST,2020-01-13 17:07:32,2020-01-14,17.25,2020-01-17,18.469999313354492,0.07072459787562274
 ARTW,2020-01-13 16:08:02,2020-01-14,1.8700000047683716,2020-01-17,1.940000057220459,0.03743318303400646
 REZI,2020-01-13 16:06:24,2020-01-14,11.880000114440918,2020-01-17,12.550000190734863,0.05639731227607619
 RREDX,2020-01-13 15:30:33,2020-01-13,10.579999923706055,2020-01-16,10.630000114440918,0.00472591598255407
 VUZI,2020-01-13 14:46:44,2020-01-13,1.8700000047683716,2020-01-16,1.899999976158142,0.016042765408167188
 INO,2020-01-13 12:10:23,2020-01-13,39.720001220703125,2020-01-16,40.79999923706055,0.027190281550004032
 TPL,2020-01-13 11:24:57,2020-01-13,268.29998779296875,2020-01-16,264.9666748046875,-0.012423828326273987
 RVP,2020-01-13 10:58:23,2020-01-13,1.600000023841858,2020-01-16,1.6200000047683716,0.012499987892806711
 EIGR,2020-01-13 08:17:19,2020-01-13,420.6000061035156,2020-01-16,433.79998779296875,0.03138369352806054
 CVM,2020-01-13 08:10:28,2020-01-13,8.300000190734863,2020-01-16,9.819999694824219,0.18313246616380838
 HBIA,2020-01-13 08:00:25,2020-01-13,65.5,2020-01-16,65.37000274658203,-0.0019846908918773856
 OPK,2020-01-13 06:04:36,2020-01-13,1.4500000476837158,2020-01-16,1.590000033378601,0.09655171109720062
 CWGL,2020-01-24 19:32:57,2020-01-27,7.5,2020-01-30,7.449999809265137,-0.006666692097981771
 CWGL,2020-01-24 19:24:47,2020-01-27,7.5,2020-01-30,7.449999809265137,-0.006666692097981771
 VEL,2020-01-24 18:32:25,2020-01-27,13.600000381469727,2020-01-30,14.25,0.04779408825722615
 TRN,2020-01-24 17:25:50,2020-01-27,20.290000915527344,2020-01-30,21.079999923706055,0.03893538553633814
 SYBT,2020-01-24 16:57:49,2020-01-27,39.209999084472656,2020-01-30,40.189998626708984,0.024993612984408678
 SYBT,2020-01-24 16:55:52,2020-01-27,39.209999084472656,2020-01-30,40.189998626708984,0.024993612984408678
 SYBT,2020-01-24 16:54:54,2020-01-27,39.209999084472656,2020-01-30,40.189998626708984,0.024993612984408678
 SYBT,2020-01-24 16:53:15,2020-01-27,39.209999084472656,2020-01-30,40.189998626708984,0.024993612984408678
 SYBT,2020-01-24 16:52:06,2020-01-27,39.209999084472656,2020-01-30,40.189998626708984,0.024993612984408678
 TCON,2020-01-24 16:10:25,2020-01-27,80.0,2020-01-30,84.80000305175781,0.060000038146972655
 FAST,2020-01-24 14:56:38,2020-01-24,35.52000045776367,2020-01-27,35.25,-0.007601364140879603
 GRWC,2020-01-24 12:37:02,2020-01-24,1.190000057220459,2020-01-27,1.3278000354766846,0.11579829548755796
 GRWC,2020-01-24 12:27:43,2020-01-24,1.190000057220459,2020-01-27,1.3278000354766846,0.11579829548755796
 TPL,2020-01-24 11:49:25,2020-01-24,250.41000366210938,2020-01-27,245.0433349609375,-0.021431526786818738
 OPK,2020-01-24 07:30:04,2020-01-24,1.659999966621399,2020-01-27,1.5700000524520874,-0.054216816854815074
 CWGL,2020-01-23 21:09:06,2020-01-24,7.650000095367432,2020-01-27,7.5,-0.019607855359147823
 CWGL,2020-01-23 20:57:51,2020-01-24,7.650000095367432,2020-01-27,7.5,-0.019607855359147823
 SXC,2020-01-23 19:19:27,2020-01-24,5.940000057220459,2020-01-27,5.78000020980835,-0.026936000988353373
 PBF,2020-01-23 18:33:43,2020-01-24,28.899999618530273,2020-01-27,26.809999465942383,-0.07231834533478028
 MCHX,2020-01-23 16:50:50,2020-01-24,3.5,2020-01-27,3.4200000762939453,-0.02285712105887277
 BATRA,2020-01-23 16:04:44,2020-01-24,29.6200008392334,2020-01-27,29.559999465942383,-0.002025704645205153
 ASRV,2020-01-23 15:27:25,2020-01-23,4.159999847412109,2020-01-27,4.130000114440918,-0.0072114745364363205
 TRN,2020-01-23 15:18:59,2020-01-23,20.860000610351562,2020-01-27,20.809999465942383,-0.002396986718416831
 UBOH,2020-01-23 14:27:39,2020-01-23,22.75,2020-01-27,22.450000762939453,-0.01318677965101305
 CZNC,2020-01-23 12:33:02,2020-01-23,27.299999237060547,2020-01-27,27.010000228881836,-0.010622674589127051
 MMLP,2020-01-23 11:14:56,2020-01-23,3.990000009536743,2020-01-27,3.75,-0.06015037818624172
 MMLP,2020-01-23 11:14:35,2020-01-23,3.990000009536743,2020-01-27,3.75,-0.06015037818624172
 MMLP,2020-01-23 11:14:12,2020-01-23,3.990000009536743,2020-01-27,3.75,-0.06015037818624172
 RVP,2020-01-23 10:33:42,2020-01-23,1.6200000047683716,2020-01-27,1.7000000476837158,0.04938274239498085
 TPL,2020-01-23 09:47:32,2020-01-23,253.0,2020-01-27,245.0433349609375,-0.03144926892910079
 STLY,2020-01-22 16:58:10,2020-01-23,6.71999979019165,2020-01-27,6.599999904632568,-0.017857126384770276
 SAFE,2020-01-22 16:44:48,2020-01-23,71.94314575195312,2020-01-27,70.9696273803711,-0.013531773755606203
 PLPC,2020-01-22 15:58:26,2020-01-22,59.5099983215332,2020-01-27,58.060001373291016,-0.024365602237254945
 QCRH,2020-01-22 15:41:19,2020-01-22,41.70000076293945,2020-01-27,42.709999084472656,0.02422058280705911
 PNC,2020-01-22 14:11:31,2020-01-22,152.25999450683594,2020-01-27,148.52999877929688,-0.024497542769657717
 RVP,2020-01-22 12:02:38,2020-01-22,1.6100000143051147,2020-01-27,1.7000000476837158,0.05590064135337639
 TPL,2020-01-22 11:35:36,2020-01-22,255.60000610351562,2020-01-27,245.0433349609375,-0.0413015293055305
 AUBN,2020-01-22 11:31:14,2020-01-22,59.2400016784668,2020-01-27,56.20000076293945,-0.05131669192089771
 AUBN,2020-01-22 11:20:08,2020-01-22,59.2400016784668,2020-01-27,56.20000076293945,-0.05131669192089771
 HBIA,2020-01-22 10:50:42,2020-01-22,65.36000061035156,2020-01-27,65.36000061035156,0.0
 HBIA,2020-01-22 10:43:07,2020-01-22,65.36000061035156,2020-01-27,65.36000061035156,0.0
 AUBN,2020-01-22 10:05:12,2020-01-22,59.2400016784668,2020-01-27,56.20000076293945,-0.05131669192089771
 MCHX,2020-01-22 08:18:57,2020-01-22,3.559999942779541,2020-01-27,3.4200000762939453,-0.039325805824673134
 WINT,2020-01-21 20:52:25,2020-01-22,9747.0,2020-01-27,11340.0,0.1634349030470914
 PBF,2020-01-21 18:49:59,2020-01-22,30.65999984741211,2020-01-27,26.809999465942383,-0.12557078932258017
 PWR,2020-01-21 17:49:42,2020-01-22,41.470001220703125,2020-01-27,39.540000915527344,-0.046539673218342334
 APLS,2020-01-21 17:47:39,2020-01-22,43.45000076293945,2020-01-27,40.369998931884766,-0.07088611684632617
 AUBN,2020-01-21 17:43:54,2020-01-22,54.5099983215332,2020-01-27,56.20000076293945,0.031003531341857418
 TRN,2020-01-21 17:24:36,2020-01-22,20.610000610351562,2020-01-27,20.809999465942383,0.009703971357010491
 MRUS,2020-01-21 17:21:00,2020-01-22,17.360000610351562,2020-01-27,17.170000076293945,-0.010944730839716798
 AUBN,2020-01-21 17:20:20,2020-01-22,54.5099983215332,2020-01-27,56.20000076293945,0.031003531341857418
 AUBN,2020-01-21 17:09:08,2020-01-22,54.5099983215332,2020-01-27,56.20000076293945,0.031003531341857418
 AUBN,2020-01-21 16:56:30,2020-01-22,54.5099983215332,2020-01-27,56.20000076293945,0.031003531341857418
 YORW,2020-01-21 16:22:06,2020-01-22,49.20000076293945,2020-01-27,48.779998779296875,-0.008536625551415645
 TPHS,2020-01-21 16:15:35,2020-01-22,3.259999990463257,2020-01-27,3.299999952316284,0.012269926984675609
 DXLG,2020-01-21 15:09:50,2020-01-21,1.2899999618530273,2020-01-24,1.190000057220459,-0.07751930820906612
 GABC,2020-01-21 14:56:07,2020-01-21,35.150001525878906,2020-01-24,35.060001373291016,-0.0025604594219328478
 MOBQ,2020-01-21 13:18:47,2020-01-21,1.0499999523162842,2020-01-24,1.0499999523162842,0.0
 TPL,2020-01-21 12:55:48,2020-01-21,260.64666748046875,2020-01-24,250.41000366210938,-0.039274102052835366
 MNKD,2020-02-03 21:17:53,2020-02-04,1.5299999713897705,2020-02-07,1.4500000476837158,-0.0522875328117732
 MNKD,2020-02-03 21:16:48,2020-02-04,1.5299999713897705,2020-02-07,1.4500000476837158,-0.0522875328117732
 MNKD,2020-02-03 21:15:51,2020-02-04,1.5299999713897705,2020-02-07,1.4500000476837158,-0.0522875328117732
 MNKD,2020-02-03 21:14:55,2020-02-04,1.5299999713897705,2020-02-07,1.4500000476837158,-0.0522875328117732
 MNKD,2020-02-03 21:14:03,2020-02-04,1.5299999713897705,2020-02-07,1.4500000476837158,-0.0522875328117732
 CERS,2020-02-03 20:21:15,2020-02-04,4.380000114440918,2020-02-07,4.960000038146973,0.13242007044561194
 CERS,2020-02-03 20:20:26,2020-02-04,4.380000114440918,2020-02-07,4.960000038146973,0.13242007044561194
 CERS,2020-02-03 20:18:14,2020-02-04,4.380000114440918,2020-02-07,4.960000038146973,0.13242007044561194
 CERS,2020-02-03 20:17:27,2020-02-04,4.380000114440918,2020-02-07,4.960000038146973,0.13242007044561194
 CERS,2020-02-03 20:16:21,2020-02-04,4.380000114440918,2020-02-07,4.960000038146973,0.13242007044561194
 SALM,2020-02-03 20:15:58,2020-02-04,1.399999976158142,2020-02-07,1.350000023841858,-0.03571425226269879
 ALEC,2020-02-03 18:19:18,2020-02-04,28.889999389648438,2020-02-07,35.279998779296875,0.2211837841692041
 SMPL,2020-02-03 18:14:35,2020-02-04,23.6200008392334,2020-02-07,23.1299991607666,-0.02074520156887091
 BKGM,2020-02-03 17:49:54,2020-02-04,5315.0,2020-02-07,5315.0,0.0
 MDIA,2020-02-03 17:25:38,2020-02-04,6.800000190734863,2020-02-07,6.889999866485596,0.013235246062692585
 UBFO,2020-02-03 17:25:13,2020-02-04,9.9399995803833,2020-02-07,10.029999732971191,0.009054341688857504
 EYEN,2020-02-03 17:13:52,2020-02-04,4.329999923706055,2020-02-07,4.349999904632568,0.004618933320764507
 TRN,2020-02-03 17:07:27,2020-02-04,21.0,2020-02-07,21.030000686645508,0.0014286041259765625
 RGA,2020-02-03 16:56:11,2020-02-04,148.6999969482422,2020-02-07,153.5800018310547,0.032817787377030526
 IFF,2020-02-03 16:45:46,2020-02-04,137.6199951171875,2020-02-07,140.0,0.017294034059410157
 EPD,2020-02-03 16:41:21,2020-02-04,25.770000457763672,2020-02-07,25.559999465942383,-0.00814904881998256
 KFS,2020-02-03 16:40:59,2020-02-04,1.7200000286102295,2020-02-07,1.75,0.01744184354113684
 EPD,2020-02-03 16:38:43,2020-02-04,25.770000457763672,2020-02-07,25.559999465942383,-0.00814904881998256
 SODI,2020-02-03 16:27:20,2020-02-04,2.9000000953674316,2020-02-07,3.0999999046325684,0.06896544920278584
 MCHX,2020-02-03 16:22:45,2020-02-04,3.490000009536743,2020-02-07,3.7799999713897705,0.08309454471649742
 GHM,2020-02-03 16:20:55,2020-02-04,18.15999984741211,2020-02-07,18.0,-0.00881056435883782
 HQI,2020-02-03 16:04:51,2020-02-04,6.880000114440918,2020-02-07,6.940000057220459,0.00872092177056842
 KFS,2020-02-03 15:28:47,2020-02-03,1.6699999570846558,2020-02-06,1.7400000095367432,0.04191620015026082
 FNB,2020-02-03 15:16:01,2020-02-03,11.899999618530273,2020-02-06,12.0,0.008403393670198895
 CWBC,2020-02-03 14:54:56,2020-02-03,19.329999923706055,2020-02-06,19.520000457763672,0.009829308577730674
 BDTX,2020-02-03 13:25:34,2020-02-03,38.0,2020-02-06,38.7400016784668,0.019473728380705182
 FFWM,2020-02-03 13:13:48,2020-02-03,16.690000534057617,2020-02-06,17.1299991607666,0.026363008545812992
 TIPT,2020-02-03 12:44:52,2020-02-03,6.989999771118164,2020-02-06,7.170000076293945,0.025751117463482732
 FNWB,2020-02-03 12:34:51,2020-02-03,16.049999237060547,2020-02-06,16.780000686645508,0.0454829585224738
 BY,2020-02-03 11:53:13,2020-02-03,19.420000076293945,2020-02-06,20.0,0.029866113358777088
 ISTR,2020-02-03 11:49:41,2020-02-03,22.040000915527344,2020-02-06,23.110000610351562,0.04854807851075887
 TPL,2020-02-03 11:49:24,2020-02-03,250.0,2020-02-06,267.85333251953125,0.071413330078125
 IBTX,2020-02-03 10:53:27,2020-02-03,53.689998626708984,2020-02-06,56.099998474121094,0.04488731437987437
 RVP,2020-02-03 10:29:18,2020-02-03,1.409999966621399,2020-02-06,1.4700000286102295,0.042553236460424165
 CADE,2020-02-03 10:17:03,2020-02-03,29.010000228881836,2020-02-06,29.239999771118164,0.007928284743939598
 BUSE,2020-02-03 10:08:45,2020-02-03,25.280000686645508,2020-02-06,25.940000534057617,0.02610758819167133
 BUSE,2020-02-03 09:56:20,2020-02-03,25.280000686645508,2020-02-06,25.940000534057617,0.02610758819167133
 OPK,2020-02-03 06:53:27,2020-02-03,1.4700000286102295,2020-02-06,1.5199999809265137,0.0340135723422776
 CATC,2020-01-31 17:53:42,2020-02-03,72.94000244140625,2020-02-06,72.5999984741211,-0.00466141974094786
 SBCF,2020-01-31 17:43:02,2020-02-03,27.3799991607666,2020-02-06,28.31999969482422,0.03433164948392564
 WTFC,2020-01-31 17:09:48,2020-02-03,64.06999969482422,2020-02-06,64.72000122070312,0.010145177602231445
 BWB,2020-01-31 17:08:52,2020-02-03,13.369999885559082,2020-02-06,13.755000114440918,0.02879582888386365
 ATUS,2020-01-31 17:06:19,2020-02-03,27.530000686645508,2020-02-06,28.25,0.02615326172889475
 RSLS,2020-01-31 17:03:45,2020-02-03,86.5,2020-02-06,89.0,0.028901734104046242
 UFI,2020-01-31 16:55:18,2020-02-03,22.200000762939453,2020-02-06,22.399999618530273,0.009008957149438354
 UFI,2020-01-31 16:55:15,2020-02-03,22.200000762939453,2020-02-06,22.399999618530273,0.009008957149438354
 IFF,2020-01-31 16:55:08,2020-02-03,131.47999572753906,2020-02-06,142.2100067138672,0.08160945645726604
 QMCO,2020-01-31 16:54:26,2020-02-03,7.150000095367432,2020-02-06,6.550000190734863,-0.08391606945870046
 CBKM,2020-01-31 16:36:35,2020-02-03,19.799999237060547,2020-02-06,19.799999237060547,0.0
 CBKM,2020-01-31 16:29:25,2020-02-03,19.799999237060547,2020-02-06,19.799999237060547,0.0
 RVP,2020-01-31 15:51:00,2020-01-31,1.600000023841858,2020-02-03,1.409999966621399,-0.11875003399327347
 GNTY,2020-01-31 14:57:02,2020-01-31,30.600000381469727,2020-02-03,30.639999389648438,0.00130715711372778
 BHB,2020-01-31 13:27:55,2020-01-31,22.0,2020-02-03,22.489999771118164,0.022272716869007458
 GCBC,2020-01-31 11:55:25,2020-01-31,14.595000267028809,2020-02-03,14.680000305175781,0.0058239148058800705
 PKBK,2020-01-31 10:46:57,2020-01-31,19.563636779785156,2020-02-03,19.72727394104004,0.008364352860198616
 TPL,2020-01-31 09:42:53,2020-01-31,251.90333557128906,2020-02-03,250.0,-0.007555817262095823
 FRAF,2020-01-31 08:31:29,2020-01-31,35.70000076293945,2020-02-03,36.79999923706055,0.03081228152978119
 FRAF,2020-01-31 08:29:44,2020-01-31,35.70000076293945,2020-02-03,36.79999923706055,0.03081228152978119
 FRAF,2020-01-31 08:27:47,2020-01-31,35.70000076293945,2020-02-03,36.79999923706055,0.03081228152978119
 FRAF,2020-01-31 08:25:39,2020-01-31,35.70000076293945,2020-02-03,36.79999923706055,0.03081228152978119
 PFE,2020-01-31 08:06:02,2020-01-31,35.04743957519531,2020-02-03,35.588233947753906,0.015430353233031574
 OPK,2020-01-31 07:23:35,2020-01-31,1.4800000190734863,2020-02-03,1.5,0.013513500451867638
 ONEW,2020-02-13 21:49:58,2020-02-14,17.190000534057617,2020-02-18,17.299999237060547,0.006398993576817826
 ONEW,2020-02-13 21:49:03,2020-02-14,17.190000534057617,2020-02-18,17.299999237060547,0.006398993576817826
 ONEW,2020-02-13 21:48:07,2020-02-14,17.190000534057617,2020-02-18,17.299999237060547,0.006398993576817826
 ONEW,2020-02-13 21:46:33,2020-02-14,17.190000534057617,2020-02-18,17.299999237060547,0.006398993576817826
 SPB,2020-02-13 21:29:18,2020-02-14,60.380001068115234,2020-02-18,59.869998931884766,-0.008446540695736833
 SPB,2020-02-13 21:23:07,2020-02-14,60.380001068115234,2020-02-18,59.869998931884766,-0.008446540695736833
 IBTX,2020-02-13 19:57:06,2020-02-14,55.52000045776367,2020-02-18,55.08000183105469,-0.00792504724569859
 CRM,2020-02-13 19:10:42,2020-02-14,189.35000610351562,2020-02-18,191.08999633789062,0.009189280054333697
 SLRX,2020-02-13 17:57:33,2020-02-14,22.5,2020-02-18,22.5,0.0
 CERS,2020-02-13 17:54:47,2020-02-14,4.829999923706055,2020-02-18,4.789999961853027,-0.008281565731855211
 CERS,2020-02-13 17:48:55,2020-02-14,4.829999923706055,2020-02-18,4.789999961853027,-0.008281565731855211
 MCHX,2020-02-13 17:35:02,2020-02-14,3.3399999141693115,2020-02-18,2.9800000190734863,-0.10778440249911217
 FARM,2020-02-13 17:23:06,2020-02-14,13.680000305175781,2020-02-18,14.020000457763672,0.02485381176923313
 CZWI,2020-02-13 17:16:16,2020-02-14,11.970000267028809,2020-02-18,11.899999618530273,-0.005848007262902986
 NGL,2020-02-13 17:11:38,2020-02-14,9.729999542236328,2020-02-18,9.479999542236328,-0.02569373193850535
 SCSC,2020-02-13 17:04:37,2020-02-14,32.119998931884766,2020-02-18,31.809999465942383,-0.009651291290506665
 CZWI,2020-02-13 17:03:31,2020-02-14,11.970000267028809,2020-02-18,11.899999618530273,-0.005848007262902986
 CZWI,2020-02-13 17:02:17,2020-02-14,11.970000267028809,2020-02-18,11.899999618530273,-0.005848007262902986
 GHM,2020-02-13 16:53:53,2020-02-14,18.3799991607666,2020-02-18,18.3799991607666,0.0
 EPD,2020-02-13 16:44:13,2020-02-14,26.200000762939453,2020-02-18,25.969999313354492,-0.00877868102623507
 KYN,2020-02-13 16:33:19,2020-02-14,13.380000114440918,2020-02-18,13.350000381469727,-0.0022421324898803966
 MPB,2020-02-13 15:44:40,2020-02-13,24.489999771118164,2020-02-18,23.8700008392334,-0.02531641231846601
 AXP,2020-02-13 15:37:50,2020-02-13,134.4600067138672,2020-02-18,135.60000610351562,0.008478352913326655
 SGU,2020-02-13 14:14:47,2020-02-13,9.0,2020-02-18,8.949999809265137,-0.005555576748318142
